nazov,date,daily_pocet_do,daily_pocet_z,daily_total,zemepisna_sirka,zemepisna_dlzka,smer_do,smer_z,weekday,is_weekend,month,year
Devinska Nova Ves,2025-04-12,66,327,393,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,5,1,4,2025
Devinska Nova Ves,2025-04-13,54,207,261,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,6,1,4,2025
Devinska Nova Ves,2025-04-14,20,106,126,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,0,0,4,2025
Devinska Nova Ves,2025-04-15,3,16,19,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,1,0,4,2025
Devinska Nova Ves,2025-04-16,23,125,148,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,2,0,4,2025
Devinska Nova Ves,2025-04-17,19,96,115,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,3,0,4,2025
Devinska Nova Ves,2025-04-19,65,320,385,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,5,1,4,2025
Devinska Nova Ves,2025-04-21,72,396,468,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,0,0,4,2025
Devinska Nova Ves,2025-04-22,65,313,378,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,1,0,4,2025
Devinska Nova Ves,2025-04-23,34,149,183,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,2,0,4,2025
Devinska Nova Ves,2025-04-24,14,61,75,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,3,0,4,2025
Devinska Nova Ves,2025-04-25,1,5,6,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,4,0,4,2025
Devinska Nova Ves,2025-04-26,30,106,136,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,5,1,4,2025
Devinska Nova Ves,2025-04-27,77,574,651,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,6,1,4,2025
Devinska Nova Ves,2025-04-28,29,140,169,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,0,0,4,2025
Devinska Nova Ves,2025-04-29,32,181,213,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,1,0,4,2025
Devinska Nova Ves,2025-04-30,30,165,195,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,2,0,4,2025
Devinska Nova Ves,2025-05-01,112,739,851,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,3,0,5,2025
Devinska Nova Ves,2025-05-02,60,286,346,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,4,0,5,2025
Devinska Nova Ves,2025-05-03,68,373,441,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,5,1,5,2025
Devinska Nova Ves,2025-05-04,28,79,107,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,6,1,5,2025
Devinska Nova Ves,2025-05-05,4,7,11,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,0,0,5,2025
Devinska Nova Ves,2025-05-06,5,29,34,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,1,0,5,2025
Devinska Nova Ves,2025-05-07,25,57,82,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,2,0,5,2025
Devinska Nova Ves,2025-05-08,34,132,166,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,3,0,5,2025
Devinska Nova Ves,2025-05-09,33,136,169,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,4,0,5,2025
Devinska Nova Ves,2025-05-10,77,434,511,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,5,1,5,2025
Devinska Nova Ves,2025-05-11,46,245,291,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,6,1,5,2025
Devinska Nova Ves,2025-05-12,20,83,103,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,0,0,5,2025
Devinska Nova Ves,2025-05-13,20,106,126,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,1,0,5,2025
Devinska Nova Ves,2025-05-14,31,143,174,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,2,0,5,2025
Devinska Nova Ves,2025-05-15,13,39,52,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,3,0,5,2025
Devinska Nova Ves,2025-05-16,17,63,80,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,4,0,5,2025
Devinska Nova Ves,2025-05-17,36,68,104,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,5,1,5,2025
Devinska Nova Ves,2025-05-18,13,31,44,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,6,1,5,2025
Devinska Nova Ves,2025-05-19,10,52,62,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,0,0,5,2025
Devinska Nova Ves,2025-05-20,33,142,175,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,1,0,5,2025
Devinska Nova Ves,2025-05-21,39,133,172,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,2,0,5,2025
Devinska Nova Ves,2025-05-22,31,60,91,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,3,0,5,2025
Devinska Nova Ves,2025-05-23,22,61,83,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,4,0,5,2025
Devinska Nova Ves,2025-05-24,65,345,410,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,5,1,5,2025
Devinska Nova Ves,2025-05-25,76,515,591,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,6,1,5,2025
Devinska Nova Ves,2025-05-26,20,35,55,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,0,0,5,2025
Devinska Nova Ves,2025-05-27,36,236,272,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,1,0,5,2025
Devinska Nova Ves,2025-05-28,35,72,107,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,2,0,5,2025
Devinska Nova Ves,2025-05-29,30,80,110,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,3,0,5,2025
Devinska Nova Ves,2025-05-30,37,89,126,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,4,0,5,2025
Devinska Nova Ves,2025-05-31,93,555,648,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,5,1,5,2025
Devinska Nova Ves,2025-06-01,72,453,525,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,6,1,6,2025
Devinska Nova Ves,2025-06-02,40,105,145,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,0,0,6,2025
Devinska Nova Ves,2025-06-03,31,155,186,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,1,0,6,2025
Devinska Nova Ves,2025-06-04,55,162,217,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,2,0,6,2025
Devinska Nova Ves,2025-06-05,43,161,204,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,3,0,6,2025
Devinska Nova Ves,2025-06-06,53,190,243,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,4,0,6,2025
Devinska Nova Ves,2025-06-07,82,292,374,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,5,1,6,2025
Devinska Nova Ves,2025-06-08,12,21,33,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,6,1,6,2025
Devinska Nova Ves,2025-06-09,60,281,341,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,0,0,6,2025
Devinska Nova Ves,2025-06-10,45,252,297,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,1,0,6,2025
Devinska Nova Ves,2025-06-11,42,138,180,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,2,0,6,2025
Devinska Nova Ves,2025-06-12,70,166,236,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,3,0,6,2025
Devinska Nova Ves,2025-06-13,55,192,247,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,4,0,6,2025
Devinska Nova Ves,2025-06-14,82,480,562,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,5,1,6,2025
Devinska Nova Ves,2025-06-15,91,418,509,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,6,1,6,2025
Devinska Nova Ves,2025-06-16,10,26,36,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,0,0,6,2025
Devinska Nova Ves,2025-06-17,42,250,292,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,1,0,6,2025
Devinska Nova Ves,2025-06-18,49,223,272,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,2,0,6,2025
Devinska Nova Ves,2025-06-19,68,200,268,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,3,0,6,2025
Devinska Nova Ves,2025-06-20,70,204,274,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,4,0,6,2025
Devinska Nova Ves,2025-06-21,103,411,514,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,5,1,6,2025
Devinska Nova Ves,2025-06-22,72,386,458,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,6,1,6,2025
Devinska Nova Ves,2025-06-23,40,181,221,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,0,0,6,2025
Devinska Nova Ves,2025-06-24,58,239,297,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,1,0,6,2025
Devinska Nova Ves,2025-06-25,55,144,199,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,2,0,6,2025
Devinska Nova Ves,2025-06-26,32,94,126,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,3,0,6,2025
Devinska Nova Ves,2025-06-27,39,112,151,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,4,0,6,2025
Devinska Nova Ves,2025-06-28,78,361,439,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,5,1,6,2025
Devinska Nova Ves,2025-06-29,113,366,479,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,6,1,6,2025
Devinska Nova Ves,2025-07-02,70,216,286,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,2,0,7,2025
Devinska Nova Ves,2025-07-03,29,97,126,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,3,0,7,2025
Devinska Nova Ves,2025-07-04,54,169,223,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,4,0,7,2025
Devinska Nova Ves,2025-07-05,99,419,518,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,5,1,7,2025
Devinska Nova Ves,2025-07-06,107,291,398,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,6,1,7,2025
Devinska Nova Ves,2025-07-07,34,92,126,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,0,0,7,2025
Devinska Nova Ves,2025-07-08,17,79,96,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,1,0,7,2025
Devinska Nova Ves,2025-07-09,23,57,80,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,2,0,7,2025
Devinska Nova Ves,2025-07-10,57,134,191,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,3,0,7,2025
Devinska Nova Ves,2025-07-11,53,168,221,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,4,0,7,2025
Devinska Nova Ves,2025-07-12,102,390,492,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,5,1,7,2025
Devinska Nova Ves,2025-07-13,117,505,622,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,6,1,7,2025
Devinska Nova Ves,2025-07-14,55,193,248,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,0,0,7,2025
Devinska Nova Ves,2025-07-16,62,154,216,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,2,0,7,2025
Devinska Nova Ves,2025-07-17,19,63,82,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,3,0,7,2025
Devinska Nova Ves,2025-07-18,22,50,72,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,4,0,7,2025
Devinska Nova Ves,2025-07-19,103,534,637,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,5,1,7,2025
Devinska Nova Ves,2025-07-20,101,390,491,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,6,1,7,2025
Devinska Nova Ves,2025-07-21,34,127,161,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,0,0,7,2025
Devinska Nova Ves,2025-07-22,56,316,372,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,1,0,7,2025
Devinska Nova Ves,2025-07-23,71,247,318,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,2,0,7,2025
Devinska Nova Ves,2025-07-24,43,117,160,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,3,0,7,2025
Devinska Nova Ves,2025-07-25,44,204,248,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,4,0,7,2025
Devinska Nova Ves,2025-07-26,18,54,72,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,5,1,7,2025
Devinska Nova Ves,2025-07-27,37,107,144,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,6,1,7,2025
Devinska Nova Ves,2025-07-28,35,128,163,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,0,0,7,2025
Devinska Nova Ves,2025-07-29,41,283,324,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,1,0,7,2025
Devinska Nova Ves,2025-07-30,45,231,276,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,2,0,7,2025
Devinska Nova Ves,2025-08-01,29,159,188,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,4,0,8,2025
Devinska Nova Ves,2025-08-02,59,311,370,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,5,1,8,2025
Devinska Nova Ves,2025-08-03,70,215,285,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,6,1,8,2025
Devinska Nova Ves,2025-08-04,44,111,155,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,0,0,8,2025
Devinska Nova Ves,2025-08-05,65,382,447,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,1,0,8,2025
Devinska Nova Ves,2025-08-06,54,205,259,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,2,0,8,2025
Devinska Nova Ves,2025-08-07,42,228,270,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,3,0,8,2025
Devinska Nova Ves,2025-08-09,61,333,394,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,5,1,8,2025
Devinska Nova Ves,2025-08-10,59,267,326,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,6,1,8,2025
Devinska Nova Ves,2025-08-11,42,260,302,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,0,0,8,2025
Devinska Nova Ves,2025-08-12,43,319,362,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,1,0,8,2025
Devinska Nova Ves,2025-08-13,44,171,215,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,2,0,8,2025
Devinska Nova Ves,2025-08-14,40,170,210,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,3,0,8,2025
Devinska Nova Ves,2025-08-15,44,195,239,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,4,0,8,2025
Devinska Nova Ves,2025-08-16,64,231,295,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,5,1,8,2025
Devinska Nova Ves,2025-08-17,82,344,426,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,6,1,8,2025
Devinska Nova Ves,2025-08-18,52,174,226,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,0,0,8,2025
Devinska Nova Ves,2025-08-19,44,327,371,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,1,0,8,2025
Devinska Nova Ves,2025-08-21,38,61,99,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,3,0,8,2025
Devinska Nova Ves,2025-08-22,46,119,165,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,4,0,8,2025
Devinska Nova Ves,2025-08-23,69,254,323,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,5,1,8,2025
Devinska Nova Ves,2025-08-24,78,394,472,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,6,1,8,2025
Devinska Nova Ves,2025-08-25,35,185,220,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,0,0,8,2025
Devinska Nova Ves,2025-08-26,37,302,339,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,1,0,8,2025
Devinska Nova Ves,2025-08-27,57,198,255,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,2,0,8,2025
Devinska Nova Ves,2025-08-29,64,286,350,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,4,0,8,2025
Devinska Nova Ves,2025-08-30,48,206,254,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,5,1,8,2025
Devinska Nova Ves,2025-08-31,29,141,170,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,6,1,8,2025
Devinska Nova Ves,2025-09-01,51,270,321,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,0,0,9,2025
Devinska Nova Ves,2025-09-02,29,217,246,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,1,0,9,2025
Devinska Nova Ves,2025-09-03,45,159,204,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,2,0,9,2025
Devinska Nova Ves,2025-09-04,46,169,215,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,3,0,9,2025
Devinska Nova Ves,2025-09-05,43,144,187,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,4,0,9,2025
Devinska Nova Ves,2025-09-06,55,252,307,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,5,1,9,2025
Devinska Nova Ves,2025-09-07,100,494,594,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,6,1,9,2025
Devinska Nova Ves,2025-09-08,42,135,177,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,0,0,9,2025
Devinska Nova Ves,2025-09-09,27,262,289,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,1,0,9,2025
Devinska Nova Ves,2025-09-10,7,32,39,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,2,0,9,2025
Devinska Nova Ves,2025-09-11,47,143,190,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,3,0,9,2025
Devinska Nova Ves,2025-09-12,33,93,126,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,4,0,9,2025
Devinska Nova Ves,2025-09-13,48,258,306,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,5,1,9,2025
Devinska Nova Ves,2025-09-14,45,89,134,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,6,1,9,2025
Devinska Nova Ves,2025-09-15,93,632,725,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,0,0,9,2025
Devinska Nova Ves,2025-09-16,13,139,152,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,1,0,9,2025
Devinska Nova Ves,2025-09-17,20,85,105,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,2,0,9,2025
Devinska Nova Ves,2025-09-18,38,97,135,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,3,0,9,2025
Devinska Nova Ves,2025-09-19,48,176,224,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,4,0,9,2025
Devinska Nova Ves,2025-09-20,70,409,479,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,5,1,9,2025
Devinska Nova Ves,2025-09-21,68,397,465,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,6,1,9,2025
Devinska Nova Ves,2025-09-22,35,150,185,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,0,0,9,2025
Devinska Nova Ves,2025-09-23,13,144,157,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,1,0,9,2025
Devinska Nova Ves,2025-09-24,6,26,32,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,2,0,9,2025
Devinska Nova Ves,2025-09-25,3,9,12,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,3,0,9,2025
Devinska Nova Ves,2025-09-26,5,17,22,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,4,0,9,2025
Devinska Nova Ves,2025-09-27,34,121,155,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,5,1,9,2025
Devinska Nova Ves,2025-09-28,50,177,227,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,6,1,9,2025
Devinska Nova Ves,2025-09-29,24,166,190,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,0,0,9,2025
Devinska Nova Ves,2025-09-30,16,155,171,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,1,0,9,2025
Devinska Nova Ves,2025-10-01,9,57,66,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,2,0,10,2025
Devinska Nova Ves,2025-10-02,21,31,52,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,3,0,10,2025
Devinska Nova Ves,2025-10-03,9,37,46,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,4,0,10,2025
Devinska Nova Ves,2025-10-04,24,131,155,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,5,1,10,2025
Devinska Nova Ves,2025-10-05,12,45,57,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,6,1,10,2025
Devinska Nova Ves,2025-10-06,2,11,13,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,0,0,10,2025
Devinska Nova Ves,2025-10-07,9,116,125,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,1,0,10,2025
Devinska Nova Ves,2025-10-08,21,73,94,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,2,0,10,2025
Devinska Nova Ves,2025-10-09,8,12,20,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,3,0,10,2025
Devinska Nova Ves,2025-10-10,10,37,47,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,4,0,10,2025
Devinska Nova Ves,2025-10-11,27,77,104,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,5,1,10,2025
Devinska Nova Ves,2025-10-12,43,114,157,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,6,1,10,2025
Devinska Nova Ves,2025-10-13,12,33,45,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,0,0,10,2025
Devinska Nova Ves,2025-10-14,17,54,71,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,1,0,10,2025
Devinska Nova Ves,2025-10-15,14,18,32,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,2,0,10,2025
Devinska Nova Ves,2025-10-16,21,52,73,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,3,0,10,2025
Devinska Nova Ves,2025-10-17,17,42,59,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,4,0,10,2025
Devinska Nova Ves,2025-10-18,28,75,103,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,5,1,10,2025
Devinska Nova Ves,2025-10-19,23,123,146,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,6,1,10,2025
Devinska Nova Ves,2025-10-20,10,30,40,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,0,0,10,2025
Devinska Nova Ves,2025-10-21,8,31,39,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,1,0,10,2025
Devinska Nova Ves,2025-10-23,9,30,39,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,3,0,10,2025
Devinska Nova Ves,2025-10-24,6,26,32,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,4,0,10,2025
Devinska Nova Ves,2025-10-25,22,69,91,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,5,1,10,2025
Devinska Nova Ves,2025-10-28,8,25,33,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,1,0,10,2025
Devinska Nova Ves,2025-10-29,20,66,86,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,2,0,10,2025
Devinska Nova Ves,2025-10-30,15,47,62,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,3,0,10,2025
Devinska Nova Ves,2025-10-31,9,52,61,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,4,0,10,2025
Devinska Nova Ves,2025-11-01,34,159,193,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,5,1,11,2025
Devinska Nova Ves,2025-11-02,26,110,136,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,6,1,11,2025
Devinska Nova Ves,2025-11-03,2,10,12,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,0,0,11,2025
Devinska Nova Ves,2025-11-04,13,60,73,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,1,0,11,2025
Devinska Nova Ves,2025-11-05,13,54,67,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,2,0,11,2025
Devinska Nova Ves,2025-11-06,16,39,55,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,3,0,11,2025
Devinska Nova Ves,2025-11-07,14,41,55,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,4,0,11,2025
Devinska Nova Ves,2025-11-08,11,26,37,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,5,1,11,2025
Devinska Nova Ves,2025-11-09,14,53,67,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,6,1,11,2025
Devinska Nova Ves,2025-11-10,9,39,48,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,0,0,11,2025
Devinska Nova Ves,2025-11-11,4,27,31,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,1,0,11,2025
Devinska Nova Ves,2025-11-12,6,21,27,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,2,0,11,2025
Devinska Nova Ves,2025-11-13,6,17,23,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,3,0,11,2025
Devinska Nova Ves,2025-11-14,5,11,16,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,4,0,11,2025
Devinska Nova Ves,2025-11-15,4,14,18,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,5,1,11,2025
Devinska Nova Ves,2025-11-16,35,111,146,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,6,1,11,2025
Devinska Nova Ves,2025-11-17,0,1,1,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,0,0,11,2025
Devinska Nova Ves,2025-11-18,12,21,33,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,1,0,11,2025
Devinska Nova Ves,2025-11-19,4,21,25,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,2,0,11,2025
Devinska Nova Ves,2025-11-20,8,16,24,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,3,0,11,2025
Devinska Nova Ves,2025-11-21,3,12,15,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,4,0,11,2025
Devinska Nova Ves,2025-11-22,2,15,17,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,5,1,11,2025
Devinska Nova Ves,2025-11-25,0,1,1,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,1,0,11,2025
Devinska Nova Ves,2025-11-26,2,9,11,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,2,0,11,2025
Devinska Nova Ves,2025-11-27,4,13,17,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,3,0,11,2025
Devinska Nova Ves,2025-11-28,7,22,29,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,4,0,11,2025
Devinska Nova Ves,2025-11-29,9,13,22,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,5,1,11,2025
Devinska Nova Ves,2025-11-30,4,17,21,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,6,1,11,2025
Devinska Nova Ves,2025-12-01,1,16,17,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,0,0,12,2025
Devinska Nova Ves,2025-12-02,0,4,4,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,1,0,12,2025
Devinska Nova Ves,2025-12-03,2,13,15,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,2,0,12,2025
Devinska Nova Ves,2025-12-04,3,14,17,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,3,0,12,2025
Devinska Nova Ves,2025-12-05,1,4,5,48.197826,16.972652,do Devína,do Devínskej Novej Vsi,4,0,12,2025
